ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Profit
966,A. Datum Consumer Digital Camera M300 Grey,A. Datum,Grey,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,99.66
967,A. Datum Advanced Digital Camera M300 Grey,A. Datum,Grey,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,101.82
968,A. Datum Bridge Digital Camera M300 Grey,A. Datum,Grey,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,100.95
969,A. Datum SLR-like Digital Camera M400 Grey,A. Datum,Grey,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,106.35000000000001
970,A. Datum Point n' Shoot Digital Camera M500 Grey,A. Datum,Grey,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
971,A. Datum Full Frame Digital Camera X300 Grey,A. Datum,Grey,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
972,A. Datum Compact Digital Camera M200 Pink,A. Datum,Pink,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,69.68
973,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum,Pink,66.26,200.0,401,Digital Cameras,4,Cameras and camcorders,133.74
974,A. Datum Slim Digital Camera M180 Pink,A. Datum,Pink,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders,79.94
975,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum,Pink,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,89.12
976,A. Datum All in One Digital Camera M200 Pink,A. Datum,Pink,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,101.55
977,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum,Pink,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,179.20999999999998
978,A. Datum Super-zoom Digital Camera X300 Pink,A. Datum,Pink,96.08,290.0,401,Digital Cameras,4,Cameras and camcorders,193.92000000000002
979,A. Datum Consumer Digital Camera E100 Pink,A. Datum,Pink,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,137.74
980,A. Datum Consumer Digital Camera M300 Pink,A. Datum,Pink,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,99.66
981,A. Datum Advanced Digital Camera M300 Pink,A. Datum,Pink,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,101.82
982,A. Datum Bridge Digital Camera M300 Pink,A. Datum,Pink,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,100.95
983,A. Datum SLR-like Digital Camera M400 Pink,A. Datum,Pink,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,106.35000000000001
984,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum,Pink,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
985,A. Datum Full Frame Digital Camera X300 Pink,A. Datum,Pink,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
986,A. Datum Compact Digital Camera M200 Silver,A. Datum,Silver,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,69.68
987,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum,Silver,66.26,200.0,401,Digital Cameras,4,Cameras and camcorders,133.74
988,A. Datum Slim Digital Camera M180 Silver,A. Datum,Silver,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders,79.94
989,A. Datum Ultra Compact Digital Camera M190 Silver,A. Datum,Silver,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,89.12
990,A. Datum All in One Digital Camera M200 Silver,A. Datum,Silver,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,101.55
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum,Silver,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,179.20999999999998
992,A. Datum Super-zoom Digital Camera X300 Silver,A. Datum,Silver,96.08,290.0,401,Digital Cameras,4,Cameras and camcorders,193.92000000000002
993,A. Datum Consumer Digital Camera E100 Silver,A. Datum,Silver,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,137.74
994,A. Datum Consumer Digital Camera M300 Silver,A. Datum,Silver,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,99.66
995,A. Datum Advanced Digital Camera M300 Silver,A. Datum,Silver,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,101.82
996,A. Datum Bridge Digital Camera M300 Silver,A. Datum,Silver,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,100.95
997,A. Datum SLR-like Digital Camera M400 Silver,A. Datum,Silver,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,106.35000000000001
998,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum,Silver,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
999,A. Datum Full Frame Digital Camera X300 Silver,A. Datum,Silver,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
1000,A. Datum Compact Digital Camera M200 Orange,A. Datum,Orange,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,69.68
1001,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum,Orange,66.26,200.0,401,Digital Cameras,4,Cameras and camcorders,133.74
1002,A. Datum Slim Digital Camera M180 Orange,A. Datum,Orange,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders,79.94
1003,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum,Orange,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,89.12
1004,A. Datum All in One Digital Camera M200 Orange,A. Datum,Orange,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,101.55
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum,Orange,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,179.20999999999998
1006,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum,Orange,96.08,290.0,401,Digital Cameras,4,Cameras and camcorders,193.92000000000002
1007,A. Datum Consumer Digital Camera E100 Orange,A. Datum,Orange,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,137.74
1008,A. Datum Consumer Digital Camera M300 Orange,A. Datum,Orange,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,99.66
1009,A. Datum Advanced Digital Camera M300 Orange,A. Datum,Orange,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,101.82
1010,A. Datum Bridge Digital Camera M300 Orange,A. Datum,Orange,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,100.95
1011,A. Datum SLR-like Digital Camera M400 Orange,A. Datum,Orange,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,106.35000000000001
1012,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum,Orange,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
1013,A. Datum Full Frame Digital Camera X300 Orange,A. Datum,Orange,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
1014,A. Datum Compact Digital Camera M200 Green,A. Datum,Green,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,69.68
1015,A. Datum Rangefinder Digital Camera X200 Green,A. Datum,Green,66.26,200.0,401,Digital Cameras,4,Cameras and camcorders,133.74
1016,A. Datum Slim Digital Camera M180 Green,A. Datum,Green,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders,79.94
1017,A. Datum Ultra Compact Digital Camera M190 Green,A. Datum,Green,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,89.12
1018,A. Datum All in One Digital Camera M200 Green,A. Datum,Green,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,101.55
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum,Green,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,179.20999999999998
1020,A. Datum Super-zoom Digital Camera X300 Green,A. Datum,Green,96.08,290.0,401,Digital Cameras,4,Cameras and camcorders,193.92000000000002
1021,A. Datum Consumer Digital Camera E100 Green,A. Datum,Green,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,137.74
1022,A. Datum Consumer Digital Camera M300 Green,A. Datum,Green,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,99.66
1023,A. Datum Advanced Digital Camera M300 Green,A. Datum,Green,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,101.82
1024,A. Datum Bridge Digital Camera M300 Green,A. Datum,Green,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,100.95
1025,A. Datum SLR-like Digital Camera M400 Green,A. Datum,Green,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,106.35000000000001
1026,A. Datum Point Shoot Digital Camera M500 Green,A. Datum,Green,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
1027,A. Datum Full Frame Digital Camera X300 Green,A. Datum,Green,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
1028,A. Datum Compact Digital Camera M200 Azure,A. Datum,Azure,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,69.68
1029,A. Datum Rangefinder Digital Camera X200 Azure,A. Datum,Azure,66.26,200.0,401,Digital Cameras,4,Cameras and camcorders,133.74
1030,A. Datum Slim Digital Camera M180 Azure,A. Datum,Azure,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders,79.94
1031,A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum,Azure,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,89.12
1032,A. Datum All in One Digital Camera M200 Azure,A. Datum,Azure,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,101.55
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum,Azure,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,179.20999999999998
1034,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum,Azure,96.08,290.0,401,Digital Cameras,4,Cameras and camcorders,193.92000000000002
1035,A. Datum Consumer Digital Camera E100 Azure,A. Datum,Azure,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,137.74
1036,A. Datum Consumer Digital Camera M300 Azure,A. Datum,Azure,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders,99.66
1037,A. Datum Advanced Digital Camera M300 Azure,A. Datum,Azure,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders,101.82
1038,A. Datum Bridge Digital Camera M300 Azure,A. Datum,Azure,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,100.95
1039,A. Datum SLR-like Digital Camera M400 Azure,A. Datum,Azure,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,106.35000000000001
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum,Azure,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
1041,A. Datum Full Frame Digital Camera X300 Azure,A. Datum,Azure,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum,Silver Grey,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,106.95
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,A. Datum,Silver Grey,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,154.47
1044,A. Datum SLR Camera X135 Black,A. Datum,Black,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,419.26
1045,"A. Datum SLR Camera 35"" X358 Black",A. Datum,Black,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1046,A. Datum SLR Camera M135 Black,A. Datum,Black,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1047,"A. Datum SLR Camera 35"" M358 Black",A. Datum,Black,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1048,A. Datum SLR Camera X136 Silver,A. Datum,Silver,141.47,427.0,402,Digital SLR Cameras,4,Cameras and camcorders,285.53
1049,"A. Datum SLR Camera 35"" X358 Silver",A. Datum,Silver,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1050,A. Datum SLR Camera M136 Silver,A. Datum,Silver,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1051,"A. Datum SLR Camera 35"" M358 Silver",A. Datum,Silver,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1052,A. Datum SLR Camera X137 Grey,A. Datum,Grey,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,419.26
1053,"A. Datum SLR Camera 35"" X358 Grey",A. Datum,Grey,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1054,A. Datum SLR Camera M137 Grey,A. Datum,Grey,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1055,"A. Datum SLR Camera 35"" M358 Grey",A. Datum,Grey,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1056,A. Datum SLR Camera X138 Silver Grey,A. Datum,Silver Grey,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,419.26
1057,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum,Silver Grey,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1058,A. Datum SLR Camera M138 Silver Grey,A. Datum,Silver Grey,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1059,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,Silver Grey,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1060,A. Datum SLR Camera X139 Gold,A. Datum,Gold,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,419.26
1061,"A. Datum SLR Camera 35"" X358 Gold",A. Datum,Gold,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1062,A. Datum SLR Camera M139 Gold,A. Datum,Gold,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1063,"A. Datum SLR Camera 35"" M358 Gold",A. Datum,Gold,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1064,A. Datum SLR Camera X140 Pink,A. Datum,Pink,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,419.26
1065,"A. Datum SLR Camera 35"" X358 Pink",A. Datum,Pink,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1066,A. Datum SLR Camera M140 Pink,A. Datum,Pink,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1067,"A. Datum SLR Camera 35"" M358 Pink",A. Datum,Pink,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1068,A. Datum SLR Camera X141 Blue,A. Datum,Blue,141.47,427.0,402,Digital SLR Cameras,4,Cameras and camcorders,285.53
1069,"A. Datum SLR Camera 35"" X358 Blue",A. Datum,Blue,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1070,A. Datum SLR Camera M141 Blue,A. Datum,Blue,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1071,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,Blue,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1072,A. Datum SLR Camera X142 Orange,A. Datum,Orange,141.47,427.0,402,Digital SLR Cameras,4,Cameras and camcorders,285.53
1073,"A. Datum SLR Camera 35"" X358 Orange",A. Datum,Orange,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,393.18
1074,A. Datum SLR Camera M142 Orange,A. Datum,Orange,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,168.52
1075,"A. Datum SLR Camera 35"" M358 Orange",A. Datum,Orange,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,182.57
1076,Contoso SLR Camera X142 Black,Contoso,Black,211.05,637.0,402,Digital SLR Cameras,4,Cameras and camcorders,425.95
1077,"Contoso SLR Camera 35"" X358 Black",Contoso,Black,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1078,Contoso SLR Camera M142 Black,Contoso,Black,144.4,314.0,402,Digital SLR Cameras,4,Cameras and camcorders,169.6
1079,"Contoso SLR Camera 35"" M358 Black",Contoso,Black,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1080,Contoso SLR Camera X143 Silver,Contoso,Silver,214.03,646.0,402,Digital SLR Cameras,4,Cameras and camcorders,431.97
1081,"Contoso SLR Camera 35"" X358 Silver",Contoso,Silver,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1082,Contoso SLR Camera M143 Silver,Contoso,Silver,139.8,304.0,402,Digital SLR Cameras,4,Cameras and camcorders,164.2
1083,"Contoso SLR Camera 35"" M358 Silver",Contoso,Silver,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1084,Contoso SLR Camera X143 Grey,Contoso,Grey,214.03,646.0,402,Digital SLR Cameras,4,Cameras and camcorders,431.97
1085,"Contoso SLR Camera 35"" X358 Grey",Contoso,Grey,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1086,Contoso SLR Camera M143 Grey,Contoso,Grey,139.8,304.0,402,Digital SLR Cameras,4,Cameras and camcorders,164.2
1087,"Contoso SLR Camera 35"" M358 Grey",Contoso,Grey,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1088,Contoso SLR Camera X144 Silver Grey,Contoso,Silver Grey,222.98,673.0,402,Digital SLR Cameras,4,Cameras and camcorders,450.02
1089,"Contoso SLR Camera 35"" X358 Silver Grey",Contoso,Silver Grey,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1090,Contoso SLR Camera M144 Silver Grey,Contoso,Silver Grey,152.68,332.0,402,Digital SLR Cameras,4,Cameras and camcorders,179.32
1091,"Contoso SLR Camera 35"" M358 Silver Grey",Contoso,Silver Grey,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1092,Contoso SLR Camera X144 Gold,Contoso,Gold,222.98,673.0,402,Digital SLR Cameras,4,Cameras and camcorders,450.02
1093,"Contoso SLR Camera 35"" X358 Gold",Contoso,Gold,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1094,Contoso SLR Camera M144 Gold,Contoso,Gold,152.68,332.0,402,Digital SLR Cameras,4,Cameras and camcorders,179.32
1095,"Contoso SLR Camera 35"" M358 Gold",Contoso,Gold,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1096,Contoso SLR Camera X145 Pink,Contoso,Pink,209.39,632.0,402,Digital SLR Cameras,4,Cameras and camcorders,422.61
1097,"Contoso SLR Camera 35"" X358 Pink",Contoso,Pink,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1098,Contoso SLR Camera M145 Pink,Contoso,Pink,157.73,343.0,402,Digital SLR Cameras,4,Cameras and camcorders,185.27
1099,"Contoso SLR Camera 35"" M358 Pink",Contoso,Pink,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1100,Contoso SLR Camera X145 Blue,Contoso,Blue,209.39,632.0,402,Digital SLR Cameras,4,Cameras and camcorders,422.61
1101,"Contoso SLR Camera 35"" X358 Blue",Contoso,Blue,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
1102,Contoso SLR Camera M145 Blue,Contoso,Blue,157.73,343.0,402,Digital SLR Cameras,4,Cameras and camcorders,185.27
1103,"Contoso SLR Camera 35"" M358 Blue",Contoso,Blue,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,193.37
1104,Contoso SLR Camera X146 Orange,Contoso,Orange,141.47,427.0,402,Digital SLR Cameras,4,Cameras and camcorders,285.53
1105,"Contoso SLR Camera 35"" X358 Orange",Contoso,Orange,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,379.81
